"time_id","time_actual","hours_24","hours_12","hour_minutes","day_minutes","minute_seconds","day_time_name","day_night"
132743,13:27:43,"13","01","27",48463,43,PM,Day
132744,13:27:44,"13","01","27",48464,44,PM,Day
132745,13:27:45,"13","01","27",48465,45,PM,Day
132746,13:27:46,"13","01","27",48466,46,PM,Day
132747,13:27:47,"13","01","27",48467,47,PM,Day
132748,13:27:48,"13","01","27",48468,48,PM,Day
132749,13:27:49,"13","01","27",48469,49,PM,Day
132750,13:27:50,"13","01","27",48470,50,PM,Day
132751,13:27:51,"13","01","27",48471,51,PM,Day
132752,13:27:52,"13","01","27",48472,52,PM,Day
132753,13:27:53,"13","01","27",48473,53,PM,Day
132754,13:27:54,"13","01","27",48474,54,PM,Day
132755,13:27:55,"13","01","27",48475,55,PM,Day
132756,13:27:56,"13","01","27",48476,56,PM,Day
132757,13:27:57,"13","01","27",48477,57,PM,Day
132758,13:27:58,"13","01","27",48478,58,PM,Day
132759,13:27:59,"13","01","27",48479,59,PM,Day
132800,13:28:00,"13","01","28",48480,0,PM,Day
132801,13:28:01,"13","01","28",48481,1,PM,Day
132802,13:28:02,"13","01","28",48482,2,PM,Day
132803,13:28:03,"13","01","28",48483,3,PM,Day
132804,13:28:04,"13","01","28",48484,4,PM,Day
132805,13:28:05,"13","01","28",48485,5,PM,Day
132806,13:28:06,"13","01","28",48486,6,PM,Day
132807,13:28:07,"13","01","28",48487,7,PM,Day
132808,13:28:08,"13","01","28",48488,8,PM,Day
132809,13:28:09,"13","01","28",48489,9,PM,Day
132810,13:28:10,"13","01","28",48490,10,PM,Day
132811,13:28:11,"13","01","28",48491,11,PM,Day
132812,13:28:12,"13","01","28",48492,12,PM,Day
132813,13:28:13,"13","01","28",48493,13,PM,Day
132814,13:28:14,"13","01","28",48494,14,PM,Day
132815,13:28:15,"13","01","28",48495,15,PM,Day
132816,13:28:16,"13","01","28",48496,16,PM,Day
132817,13:28:17,"13","01","28",48497,17,PM,Day
132818,13:28:18,"13","01","28",48498,18,PM,Day
132819,13:28:19,"13","01","28",48499,19,PM,Day
132820,13:28:20,"13","01","28",48500,20,PM,Day
132821,13:28:21,"13","01","28",48501,21,PM,Day
132822,13:28:22,"13","01","28",48502,22,PM,Day
132823,13:28:23,"13","01","28",48503,23,PM,Day
132824,13:28:24,"13","01","28",48504,24,PM,Day
132825,13:28:25,"13","01","28",48505,25,PM,Day
132826,13:28:26,"13","01","28",48506,26,PM,Day
132827,13:28:27,"13","01","28",48507,27,PM,Day
132828,13:28:28,"13","01","28",48508,28,PM,Day
132829,13:28:29,"13","01","28",48509,29,PM,Day
132830,13:28:30,"13","01","28",48510,30,PM,Day
132831,13:28:31,"13","01","28",48511,31,PM,Day
132832,13:28:32,"13","01","28",48512,32,PM,Day
132833,13:28:33,"13","01","28",48513,33,PM,Day
132834,13:28:34,"13","01","28",48514,34,PM,Day
132835,13:28:35,"13","01","28",48515,35,PM,Day
132836,13:28:36,"13","01","28",48516,36,PM,Day
132837,13:28:37,"13","01","28",48517,37,PM,Day
132838,13:28:38,"13","01","28",48518,38,PM,Day
132839,13:28:39,"13","01","28",48519,39,PM,Day
132840,13:28:40,"13","01","28",48520,40,PM,Day
132841,13:28:41,"13","01","28",48521,41,PM,Day
132842,13:28:42,"13","01","28",48522,42,PM,Day
132843,13:28:43,"13","01","28",48523,43,PM,Day
132844,13:28:44,"13","01","28",48524,44,PM,Day
132845,13:28:45,"13","01","28",48525,45,PM,Day
132846,13:28:46,"13","01","28",48526,46,PM,Day
132847,13:28:47,"13","01","28",48527,47,PM,Day
132848,13:28:48,"13","01","28",48528,48,PM,Day
132849,13:28:49,"13","01","28",48529,49,PM,Day
132850,13:28:50,"13","01","28",48530,50,PM,Day
132851,13:28:51,"13","01","28",48531,51,PM,Day
132852,13:28:52,"13","01","28",48532,52,PM,Day
132853,13:28:53,"13","01","28",48533,53,PM,Day
132854,13:28:54,"13","01","28",48534,54,PM,Day
132855,13:28:55,"13","01","28",48535,55,PM,Day
132856,13:28:56,"13","01","28",48536,56,PM,Day
132857,13:28:57,"13","01","28",48537,57,PM,Day
132858,13:28:58,"13","01","28",48538,58,PM,Day
132859,13:28:59,"13","01","28",48539,59,PM,Day
132900,13:29:00,"13","01","29",48540,0,PM,Day
132901,13:29:01,"13","01","29",48541,1,PM,Day
132902,13:29:02,"13","01","29",48542,2,PM,Day
132903,13:29:03,"13","01","29",48543,3,PM,Day
132904,13:29:04,"13","01","29",48544,4,PM,Day
132905,13:29:05,"13","01","29",48545,5,PM,Day
132906,13:29:06,"13","01","29",48546,6,PM,Day
132907,13:29:07,"13","01","29",48547,7,PM,Day
132908,13:29:08,"13","01","29",48548,8,PM,Day
132909,13:29:09,"13","01","29",48549,9,PM,Day
132910,13:29:10,"13","01","29",48550,10,PM,Day
132911,13:29:11,"13","01","29",48551,11,PM,Day
132912,13:29:12,"13","01","29",48552,12,PM,Day
132913,13:29:13,"13","01","29",48553,13,PM,Day
132914,13:29:14,"13","01","29",48554,14,PM,Day
132915,13:29:15,"13","01","29",48555,15,PM,Day
132916,13:29:16,"13","01","29",48556,16,PM,Day
132917,13:29:17,"13","01","29",48557,17,PM,Day
132918,13:29:18,"13","01","29",48558,18,PM,Day
132919,13:29:19,"13","01","29",48559,19,PM,Day
132920,13:29:20,"13","01","29",48560,20,PM,Day
132921,13:29:21,"13","01","29",48561,21,PM,Day
132922,13:29:22,"13","01","29",48562,22,PM,Day
132923,13:29:23,"13","01","29",48563,23,PM,Day
132924,13:29:24,"13","01","29",48564,24,PM,Day
132925,13:29:25,"13","01","29",48565,25,PM,Day
132926,13:29:26,"13","01","29",48566,26,PM,Day
132927,13:29:27,"13","01","29",48567,27,PM,Day
132928,13:29:28,"13","01","29",48568,28,PM,Day
132929,13:29:29,"13","01","29",48569,29,PM,Day
132930,13:29:30,"13","01","29",48570,30,PM,Day
132931,13:29:31,"13","01","29",48571,31,PM,Day
132932,13:29:32,"13","01","29",48572,32,PM,Day
132933,13:29:33,"13","01","29",48573,33,PM,Day
132934,13:29:34,"13","01","29",48574,34,PM,Day
132935,13:29:35,"13","01","29",48575,35,PM,Day
132936,13:29:36,"13","01","29",48576,36,PM,Day
132937,13:29:37,"13","01","29",48577,37,PM,Day
132938,13:29:38,"13","01","29",48578,38,PM,Day
132939,13:29:39,"13","01","29",48579,39,PM,Day
132940,13:29:40,"13","01","29",48580,40,PM,Day
132941,13:29:41,"13","01","29",48581,41,PM,Day
132942,13:29:42,"13","01","29",48582,42,PM,Day
132943,13:29:43,"13","01","29",48583,43,PM,Day
132944,13:29:44,"13","01","29",48584,44,PM,Day
132945,13:29:45,"13","01","29",48585,45,PM,Day
132946,13:29:46,"13","01","29",48586,46,PM,Day
132947,13:29:47,"13","01","29",48587,47,PM,Day
132948,13:29:48,"13","01","29",48588,48,PM,Day
132949,13:29:49,"13","01","29",48589,49,PM,Day
132950,13:29:50,"13","01","29",48590,50,PM,Day
132951,13:29:51,"13","01","29",48591,51,PM,Day
132952,13:29:52,"13","01","29",48592,52,PM,Day
132953,13:29:53,"13","01","29",48593,53,PM,Day
132954,13:29:54,"13","01","29",48594,54,PM,Day
132955,13:29:55,"13","01","29",48595,55,PM,Day
132956,13:29:56,"13","01","29",48596,56,PM,Day
132957,13:29:57,"13","01","29",48597,57,PM,Day
132958,13:29:58,"13","01","29",48598,58,PM,Day
132959,13:29:59,"13","01","29",48599,59,PM,Day
133000,13:30:00,"13","01","30",48600,0,PM,Day
133001,13:30:01,"13","01","30",48601,1,PM,Day
133002,13:30:02,"13","01","30",48602,2,PM,Day
133003,13:30:03,"13","01","30",48603,3,PM,Day
133004,13:30:04,"13","01","30",48604,4,PM,Day
133005,13:30:05,"13","01","30",48605,5,PM,Day
133006,13:30:06,"13","01","30",48606,6,PM,Day
133007,13:30:07,"13","01","30",48607,7,PM,Day
133008,13:30:08,"13","01","30",48608,8,PM,Day
133009,13:30:09,"13","01","30",48609,9,PM,Day
133010,13:30:10,"13","01","30",48610,10,PM,Day
133011,13:30:11,"13","01","30",48611,11,PM,Day
133012,13:30:12,"13","01","30",48612,12,PM,Day
133013,13:30:13,"13","01","30",48613,13,PM,Day
133014,13:30:14,"13","01","30",48614,14,PM,Day
133015,13:30:15,"13","01","30",48615,15,PM,Day
133016,13:30:16,"13","01","30",48616,16,PM,Day
133017,13:30:17,"13","01","30",48617,17,PM,Day
133018,13:30:18,"13","01","30",48618,18,PM,Day
133019,13:30:19,"13","01","30",48619,19,PM,Day
133020,13:30:20,"13","01","30",48620,20,PM,Day
133021,13:30:21,"13","01","30",48621,21,PM,Day
133022,13:30:22,"13","01","30",48622,22,PM,Day
133023,13:30:23,"13","01","30",48623,23,PM,Day
133024,13:30:24,"13","01","30",48624,24,PM,Day
133025,13:30:25,"13","01","30",48625,25,PM,Day
133026,13:30:26,"13","01","30",48626,26,PM,Day
133027,13:30:27,"13","01","30",48627,27,PM,Day
133028,13:30:28,"13","01","30",48628,28,PM,Day
133029,13:30:29,"13","01","30",48629,29,PM,Day
133030,13:30:30,"13","01","30",48630,30,PM,Day
133031,13:30:31,"13","01","30",48631,31,PM,Day
133032,13:30:32,"13","01","30",48632,32,PM,Day
133033,13:30:33,"13","01","30",48633,33,PM,Day
133034,13:30:34,"13","01","30",48634,34,PM,Day
133035,13:30:35,"13","01","30",48635,35,PM,Day
133036,13:30:36,"13","01","30",48636,36,PM,Day
133037,13:30:37,"13","01","30",48637,37,PM,Day
133038,13:30:38,"13","01","30",48638,38,PM,Day
133039,13:30:39,"13","01","30",48639,39,PM,Day
133040,13:30:40,"13","01","30",48640,40,PM,Day
133041,13:30:41,"13","01","30",48641,41,PM,Day
133042,13:30:42,"13","01","30",48642,42,PM,Day
133043,13:30:43,"13","01","30",48643,43,PM,Day
133044,13:30:44,"13","01","30",48644,44,PM,Day
133045,13:30:45,"13","01","30",48645,45,PM,Day
133046,13:30:46,"13","01","30",48646,46,PM,Day
133047,13:30:47,"13","01","30",48647,47,PM,Day
133048,13:30:48,"13","01","30",48648,48,PM,Day
133049,13:30:49,"13","01","30",48649,49,PM,Day
133050,13:30:50,"13","01","30",48650,50,PM,Day
133051,13:30:51,"13","01","30",48651,51,PM,Day
133052,13:30:52,"13","01","30",48652,52,PM,Day
133053,13:30:53,"13","01","30",48653,53,PM,Day
133054,13:30:54,"13","01","30",48654,54,PM,Day
133055,13:30:55,"13","01","30",48655,55,PM,Day
133056,13:30:56,"13","01","30",48656,56,PM,Day
133057,13:30:57,"13","01","30",48657,57,PM,Day
133058,13:30:58,"13","01","30",48658,58,PM,Day
133059,13:30:59,"13","01","30",48659,59,PM,Day
133100,13:31:00,"13","01","31",48660,0,PM,Day
133101,13:31:01,"13","01","31",48661,1,PM,Day
133102,13:31:02,"13","01","31",48662,2,PM,Day
133103,13:31:03,"13","01","31",48663,3,PM,Day
133104,13:31:04,"13","01","31",48664,4,PM,Day
133105,13:31:05,"13","01","31",48665,5,PM,Day
133106,13:31:06,"13","01","31",48666,6,PM,Day
133107,13:31:07,"13","01","31",48667,7,PM,Day
133108,13:31:08,"13","01","31",48668,8,PM,Day
133109,13:31:09,"13","01","31",48669,9,PM,Day
133110,13:31:10,"13","01","31",48670,10,PM,Day
133111,13:31:11,"13","01","31",48671,11,PM,Day
133112,13:31:12,"13","01","31",48672,12,PM,Day
133113,13:31:13,"13","01","31",48673,13,PM,Day
133114,13:31:14,"13","01","31",48674,14,PM,Day
133115,13:31:15,"13","01","31",48675,15,PM,Day
133116,13:31:16,"13","01","31",48676,16,PM,Day
133117,13:31:17,"13","01","31",48677,17,PM,Day
133118,13:31:18,"13","01","31",48678,18,PM,Day
133119,13:31:19,"13","01","31",48679,19,PM,Day
133120,13:31:20,"13","01","31",48680,20,PM,Day
133121,13:31:21,"13","01","31",48681,21,PM,Day
133122,13:31:22,"13","01","31",48682,22,PM,Day
133123,13:31:23,"13","01","31",48683,23,PM,Day
133124,13:31:24,"13","01","31",48684,24,PM,Day
133125,13:31:25,"13","01","31",48685,25,PM,Day
133126,13:31:26,"13","01","31",48686,26,PM,Day
133127,13:31:27,"13","01","31",48687,27,PM,Day
133128,13:31:28,"13","01","31",48688,28,PM,Day
133129,13:31:29,"13","01","31",48689,29,PM,Day
133130,13:31:30,"13","01","31",48690,30,PM,Day
133131,13:31:31,"13","01","31",48691,31,PM,Day
133132,13:31:32,"13","01","31",48692,32,PM,Day
133133,13:31:33,"13","01","31",48693,33,PM,Day
133134,13:31:34,"13","01","31",48694,34,PM,Day
133135,13:31:35,"13","01","31",48695,35,PM,Day
133136,13:31:36,"13","01","31",48696,36,PM,Day
133137,13:31:37,"13","01","31",48697,37,PM,Day
133138,13:31:38,"13","01","31",48698,38,PM,Day
133139,13:31:39,"13","01","31",48699,39,PM,Day
133140,13:31:40,"13","01","31",48700,40,PM,Day
133141,13:31:41,"13","01","31",48701,41,PM,Day
133142,13:31:42,"13","01","31",48702,42,PM,Day
133143,13:31:43,"13","01","31",48703,43,PM,Day
133144,13:31:44,"13","01","31",48704,44,PM,Day
133145,13:31:45,"13","01","31",48705,45,PM,Day
133146,13:31:46,"13","01","31",48706,46,PM,Day
133147,13:31:47,"13","01","31",48707,47,PM,Day
133148,13:31:48,"13","01","31",48708,48,PM,Day
133149,13:31:49,"13","01","31",48709,49,PM,Day
133150,13:31:50,"13","01","31",48710,50,PM,Day
133151,13:31:51,"13","01","31",48711,51,PM,Day
133152,13:31:52,"13","01","31",48712,52,PM,Day
133153,13:31:53,"13","01","31",48713,53,PM,Day
133154,13:31:54,"13","01","31",48714,54,PM,Day
133155,13:31:55,"13","01","31",48715,55,PM,Day
133156,13:31:56,"13","01","31",48716,56,PM,Day
133157,13:31:57,"13","01","31",48717,57,PM,Day
133158,13:31:58,"13","01","31",48718,58,PM,Day
133159,13:31:59,"13","01","31",48719,59,PM,Day
133200,13:32:00,"13","01","32",48720,0,PM,Day
133201,13:32:01,"13","01","32",48721,1,PM,Day
133202,13:32:02,"13","01","32",48722,2,PM,Day
133203,13:32:03,"13","01","32",48723,3,PM,Day
133204,13:32:04,"13","01","32",48724,4,PM,Day
133205,13:32:05,"13","01","32",48725,5,PM,Day
133206,13:32:06,"13","01","32",48726,6,PM,Day
133207,13:32:07,"13","01","32",48727,7,PM,Day
133208,13:32:08,"13","01","32",48728,8,PM,Day
133209,13:32:09,"13","01","32",48729,9,PM,Day
133210,13:32:10,"13","01","32",48730,10,PM,Day
133211,13:32:11,"13","01","32",48731,11,PM,Day
133212,13:32:12,"13","01","32",48732,12,PM,Day
133213,13:32:13,"13","01","32",48733,13,PM,Day
133214,13:32:14,"13","01","32",48734,14,PM,Day
133215,13:32:15,"13","01","32",48735,15,PM,Day
133216,13:32:16,"13","01","32",48736,16,PM,Day
133217,13:32:17,"13","01","32",48737,17,PM,Day
133218,13:32:18,"13","01","32",48738,18,PM,Day
133219,13:32:19,"13","01","32",48739,19,PM,Day
133220,13:32:20,"13","01","32",48740,20,PM,Day
133221,13:32:21,"13","01","32",48741,21,PM,Day
133222,13:32:22,"13","01","32",48742,22,PM,Day
133223,13:32:23,"13","01","32",48743,23,PM,Day
133224,13:32:24,"13","01","32",48744,24,PM,Day
133225,13:32:25,"13","01","32",48745,25,PM,Day
133226,13:32:26,"13","01","32",48746,26,PM,Day
133227,13:32:27,"13","01","32",48747,27,PM,Day
133228,13:32:28,"13","01","32",48748,28,PM,Day
133229,13:32:29,"13","01","32",48749,29,PM,Day
133230,13:32:30,"13","01","32",48750,30,PM,Day
133231,13:32:31,"13","01","32",48751,31,PM,Day
133232,13:32:32,"13","01","32",48752,32,PM,Day
133233,13:32:33,"13","01","32",48753,33,PM,Day
133234,13:32:34,"13","01","32",48754,34,PM,Day
133235,13:32:35,"13","01","32",48755,35,PM,Day
133236,13:32:36,"13","01","32",48756,36,PM,Day
133237,13:32:37,"13","01","32",48757,37,PM,Day
133238,13:32:38,"13","01","32",48758,38,PM,Day
133239,13:32:39,"13","01","32",48759,39,PM,Day
133240,13:32:40,"13","01","32",48760,40,PM,Day
133241,13:32:41,"13","01","32",48761,41,PM,Day
133242,13:32:42,"13","01","32",48762,42,PM,Day
133243,13:32:43,"13","01","32",48763,43,PM,Day
133244,13:32:44,"13","01","32",48764,44,PM,Day
133245,13:32:45,"13","01","32",48765,45,PM,Day
133246,13:32:46,"13","01","32",48766,46,PM,Day
133247,13:32:47,"13","01","32",48767,47,PM,Day
133248,13:32:48,"13","01","32",48768,48,PM,Day
133249,13:32:49,"13","01","32",48769,49,PM,Day
133250,13:32:50,"13","01","32",48770,50,PM,Day
133251,13:32:51,"13","01","32",48771,51,PM,Day
133252,13:32:52,"13","01","32",48772,52,PM,Day
133253,13:32:53,"13","01","32",48773,53,PM,Day
133254,13:32:54,"13","01","32",48774,54,PM,Day
133255,13:32:55,"13","01","32",48775,55,PM,Day
133256,13:32:56,"13","01","32",48776,56,PM,Day
133257,13:32:57,"13","01","32",48777,57,PM,Day
133258,13:32:58,"13","01","32",48778,58,PM,Day
133259,13:32:59,"13","01","32",48779,59,PM,Day
133300,13:33:00,"13","01","33",48780,0,PM,Day
133301,13:33:01,"13","01","33",48781,1,PM,Day
133302,13:33:02,"13","01","33",48782,2,PM,Day
133303,13:33:03,"13","01","33",48783,3,PM,Day
133304,13:33:04,"13","01","33",48784,4,PM,Day
133305,13:33:05,"13","01","33",48785,5,PM,Day
133306,13:33:06,"13","01","33",48786,6,PM,Day
133307,13:33:07,"13","01","33",48787,7,PM,Day
133308,13:33:08,"13","01","33",48788,8,PM,Day
133309,13:33:09,"13","01","33",48789,9,PM,Day
133310,13:33:10,"13","01","33",48790,10,PM,Day
133311,13:33:11,"13","01","33",48791,11,PM,Day
133312,13:33:12,"13","01","33",48792,12,PM,Day
133313,13:33:13,"13","01","33",48793,13,PM,Day
133314,13:33:14,"13","01","33",48794,14,PM,Day
133315,13:33:15,"13","01","33",48795,15,PM,Day
133316,13:33:16,"13","01","33",48796,16,PM,Day
133317,13:33:17,"13","01","33",48797,17,PM,Day
133318,13:33:18,"13","01","33",48798,18,PM,Day
133319,13:33:19,"13","01","33",48799,19,PM,Day
133320,13:33:20,"13","01","33",48800,20,PM,Day
133321,13:33:21,"13","01","33",48801,21,PM,Day
133322,13:33:22,"13","01","33",48802,22,PM,Day
133323,13:33:23,"13","01","33",48803,23,PM,Day
133324,13:33:24,"13","01","33",48804,24,PM,Day
133325,13:33:25,"13","01","33",48805,25,PM,Day
133326,13:33:26,"13","01","33",48806,26,PM,Day
133327,13:33:27,"13","01","33",48807,27,PM,Day
133328,13:33:28,"13","01","33",48808,28,PM,Day
133329,13:33:29,"13","01","33",48809,29,PM,Day
133330,13:33:30,"13","01","33",48810,30,PM,Day
133331,13:33:31,"13","01","33",48811,31,PM,Day
133332,13:33:32,"13","01","33",48812,32,PM,Day
133333,13:33:33,"13","01","33",48813,33,PM,Day
133334,13:33:34,"13","01","33",48814,34,PM,Day
133335,13:33:35,"13","01","33",48815,35,PM,Day
133336,13:33:36,"13","01","33",48816,36,PM,Day
133337,13:33:37,"13","01","33",48817,37,PM,Day
133338,13:33:38,"13","01","33",48818,38,PM,Day
133339,13:33:39,"13","01","33",48819,39,PM,Day
133340,13:33:40,"13","01","33",48820,40,PM,Day
133341,13:33:41,"13","01","33",48821,41,PM,Day
133342,13:33:42,"13","01","33",48822,42,PM,Day
133343,13:33:43,"13","01","33",48823,43,PM,Day
133344,13:33:44,"13","01","33",48824,44,PM,Day
133345,13:33:45,"13","01","33",48825,45,PM,Day
133346,13:33:46,"13","01","33",48826,46,PM,Day
133347,13:33:47,"13","01","33",48827,47,PM,Day
133348,13:33:48,"13","01","33",48828,48,PM,Day
133349,13:33:49,"13","01","33",48829,49,PM,Day
133350,13:33:50,"13","01","33",48830,50,PM,Day
133351,13:33:51,"13","01","33",48831,51,PM,Day
133352,13:33:52,"13","01","33",48832,52,PM,Day
133353,13:33:53,"13","01","33",48833,53,PM,Day
133354,13:33:54,"13","01","33",48834,54,PM,Day
133355,13:33:55,"13","01","33",48835,55,PM,Day
133356,13:33:56,"13","01","33",48836,56,PM,Day
133357,13:33:57,"13","01","33",48837,57,PM,Day
133358,13:33:58,"13","01","33",48838,58,PM,Day
133359,13:33:59,"13","01","33",48839,59,PM,Day
133400,13:34:00,"13","01","34",48840,0,PM,Day
133401,13:34:01,"13","01","34",48841,1,PM,Day
133402,13:34:02,"13","01","34",48842,2,PM,Day
133403,13:34:03,"13","01","34",48843,3,PM,Day
133404,13:34:04,"13","01","34",48844,4,PM,Day
133405,13:34:05,"13","01","34",48845,5,PM,Day
133406,13:34:06,"13","01","34",48846,6,PM,Day
133407,13:34:07,"13","01","34",48847,7,PM,Day
133408,13:34:08,"13","01","34",48848,8,PM,Day
133409,13:34:09,"13","01","34",48849,9,PM,Day
133410,13:34:10,"13","01","34",48850,10,PM,Day
133411,13:34:11,"13","01","34",48851,11,PM,Day
133412,13:34:12,"13","01","34",48852,12,PM,Day
133413,13:34:13,"13","01","34",48853,13,PM,Day
133414,13:34:14,"13","01","34",48854,14,PM,Day
133415,13:34:15,"13","01","34",48855,15,PM,Day
133416,13:34:16,"13","01","34",48856,16,PM,Day
133417,13:34:17,"13","01","34",48857,17,PM,Day
133418,13:34:18,"13","01","34",48858,18,PM,Day
133419,13:34:19,"13","01","34",48859,19,PM,Day
133420,13:34:20,"13","01","34",48860,20,PM,Day
133421,13:34:21,"13","01","34",48861,21,PM,Day
133422,13:34:22,"13","01","34",48862,22,PM,Day
133423,13:34:23,"13","01","34",48863,23,PM,Day
133424,13:34:24,"13","01","34",48864,24,PM,Day
133425,13:34:25,"13","01","34",48865,25,PM,Day
133426,13:34:26,"13","01","34",48866,26,PM,Day
133427,13:34:27,"13","01","34",48867,27,PM,Day
133428,13:34:28,"13","01","34",48868,28,PM,Day
133429,13:34:29,"13","01","34",48869,29,PM,Day
133430,13:34:30,"13","01","34",48870,30,PM,Day
133431,13:34:31,"13","01","34",48871,31,PM,Day
133432,13:34:32,"13","01","34",48872,32,PM,Day
133433,13:34:33,"13","01","34",48873,33,PM,Day
133434,13:34:34,"13","01","34",48874,34,PM,Day
133435,13:34:35,"13","01","34",48875,35,PM,Day
133436,13:34:36,"13","01","34",48876,36,PM,Day
133437,13:34:37,"13","01","34",48877,37,PM,Day
133438,13:34:38,"13","01","34",48878,38,PM,Day
133439,13:34:39,"13","01","34",48879,39,PM,Day
133440,13:34:40,"13","01","34",48880,40,PM,Day
133441,13:34:41,"13","01","34",48881,41,PM,Day
133442,13:34:42,"13","01","34",48882,42,PM,Day
133443,13:34:43,"13","01","34",48883,43,PM,Day
133444,13:34:44,"13","01","34",48884,44,PM,Day
133445,13:34:45,"13","01","34",48885,45,PM,Day
133446,13:34:46,"13","01","34",48886,46,PM,Day
133447,13:34:47,"13","01","34",48887,47,PM,Day
